metric_id,name,description,baseUnit,statistic,value,tags
2142,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2207,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2207,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2207,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2272,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2272,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2272,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2337,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2337,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2337,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2402,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2402,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2402,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2467,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2467,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2467,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2532,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2532,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2532,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2597,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2597,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2597,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2662,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2662,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2662,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2727,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2727,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2727,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2792,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2792,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2792,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2857,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2857,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2857,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2922,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2922,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2922,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2987,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2987,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
2987,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3052,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3052,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3052,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3117,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3117,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3117,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3182,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3182,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3182,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3247,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3247,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3247,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3312,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3312,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3312,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3377,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3377,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3377,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3442,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3442,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3442,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3507,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3507,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3507,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3572,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3572,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3572,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3637,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3637,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3637,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3702,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3702,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3702,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3767,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3767,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3767,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3832,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3832,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3832,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3897,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3897,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3897,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3962,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3962,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
3962,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4027,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4027,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4027,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4092,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4092,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4092,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4157,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4157,spring.data.repository.invocations,Duration of repository invocations,seconds,TOTAL_TIME,2.6745776130000003,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4157,spring.data.repository.invocations,Duration of repository invocations,seconds,MAX,0.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
4222,spring.data.repository.invocations,Duration of repository invocations,seconds,COUNT,99.0,"exception: None; method: save, deleteById, saveAll, findAll; state: SUCCESS; repository: NewsRepository, GameRepository, MovieRepository, WeatherPredictRepository, TaskRepository, AnimeRepository, TVShowRepository, EmailRepository, DollarRepository"
