metric_id,name,description,baseUnit,statistic,value,tags
7205,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7270,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7270,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7270,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7335,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7335,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7335,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7400,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7400,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7400,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7465,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7465,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7465,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7530,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7530,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7530,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7595,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7595,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7595,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7660,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7660,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7660,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7725,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7725,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7725,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7790,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7790,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7790,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7855,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7855,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7855,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7920,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7920,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7920,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7985,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7985,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7985,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8050,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8050,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8050,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8115,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8115,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8115,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8180,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8180,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8180,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8245,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8245,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8245,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8310,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8310,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8310,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8375,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8375,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8375,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8440,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8440,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8440,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8505,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8505,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8505,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8570,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8570,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8570,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8635,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8635,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8635,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8700,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8700,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8700,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8765,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8765,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8765,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8830,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8830,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8830,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8895,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8895,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8895,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8960,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8960,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
8960,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
9025,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
9025,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
9025,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
9090,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
9090,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,TOTAL_TIME,0.6952673060000001,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
9090,lettuce.command.firstresponse,Latency between command send and first response (first response received),seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
