metric_id,name,description,baseUnit,statistic,value,tags
5124,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5189,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5189,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5189,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5254,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5254,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5254,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5319,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5319,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5319,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5384,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5384,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5384,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5449,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5449,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5449,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5514,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5514,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5514,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5579,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5579,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5579,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5644,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5644,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5644,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5709,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5709,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5709,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5774,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5774,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5774,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5839,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5839,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5839,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5904,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5904,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5904,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5969,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5969,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
5969,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6034,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6034,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6034,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6099,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6099,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6099,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6164,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6164,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6164,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6229,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6229,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6229,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6294,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6294,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6294,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
